,dummy_teams,dummy_coaches,scale,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,acc_train,ci_train,acc_test,ci_test,time
241,False,False,std,160,32,10,,640,entropy,92.3310925412815,0.41927322954039686,73.83624067015617,0.8917806683281386,281.91
242,False,False,std,320,32,10,,640,entropy,92.34139385469896,0.5459552989567343,74.0008706084704,1.328938223211593,523.59
243,False,False,std,80,2,20,,640,entropy,75.64386258939055,1.1764490131875984,60.09468397974242,0.9531437623536451,116.04
244,False,False,std,160,2,20,,640,entropy,75.7674810026435,1.4027855121414867,59.7649357129965,1.0409992182381744,197.61
245,False,False,std,320,2,20,,640,entropy,75.70051318257805,1.1520717471763822,59.682546423604116,0.6718867645090882,351.1
246,False,False,std,80,8,20,,640,entropy,75.43783764716304,1.4709162478897468,59.99165489929609,0.4657290645170451,117.73
247,False,False,std,160,8,20,,640,entropy,75.63355464536455,1.0983334996772836,59.99156996188434,0.9273645223858493,198.72
248,False,False,std,320,8,20,,640,entropy,75.7314118183436,1.0899915879727073,59.90924437555077,0.8057921005263131,349.62
249,False,False,std,80,32,20,,640,entropy,75.63354138414749,1.0337398154979285,60.07404418868846,0.5708251097930364,117.1
250,False,False,std,160,32,20,,640,entropy,75.79836505107028,1.3938454120594252,60.30069967192925,1.0032590192302002,195.92
251,False,False,std,320,32,20,,640,entropy,75.92198479044492,1.1957428241036798,59.95035408283521,1.011917676515712,352.6
252,False,False,std,80,2,1,,1280,entropy,100.0,0.0,79.3980697973181,1.4770037005713859,220.01
253,False,False,std,160,2,1,,1280,entropy,100.0,0.0,79.72762695488761,1.8217980945828978,396.11
254,False,False,std,320,2,1,,1280,entropy,100.0,0.0,79.8515081699173,1.1725711084814097,754.7
255,False,False,std,80,8,1,,1280,entropy,100.0,0.0,79.10955864397422,1.5877005596785883,223.27
256,False,False,std,160,8,1,,1280,entropy,100.0,0.0,79.66602609701977,1.3620055013841426,397.16
257,False,False,std,320,8,1,,1280,entropy,100.0,0.0,79.418730822725,1.4169085549921119,753.24
258,False,False,std,80,32,1,,1280,entropy,99.02657494855312,0.17280511537476861,79.00682684446897,1.1516231218806279,223.56
259,False,False,std,160,32,1,,1280,entropy,99.13473343494962,0.18864370386579746,79.5424421629312,1.7147478652693444,394.73
260,False,False,std,320,32,1,,1280,entropy,99.20168931991971,0.1736791960978804,79.76916134923079,1.5064558716909802,742.86
261,False,False,std,80,2,5,,1280,entropy,98.89782311817363,0.14181288103206904,78.20346756983449,0.8690464620562744,202.35
262,False,False,std,160,2,5,,1280,entropy,98.94417239794366,0.07491718878903779,78.10033231762345,0.9602207020690253,360.62
263,False,False,std,320,2,5,,1280,entropy,98.9853763254918,0.10742517300403492,78.40929215284487,1.012792744997524,673.15
264,False,False,std,80,8,5,,1280,entropy,98.92872175393919,0.07352211643838645,77.7501566033529,0.9638671210010549,204.64
265,False,False,std,160,8,5,,1280,entropy,98.94931642404387,0.12265856751743036,78.45061420365869,1.2296409422548795,358.48
266,False,False,std,320,8,5,,1280,entropy,98.99052432995711,0.13640286428214496,78.61543525114931,1.0070145204575218,674.44
267,False,False,std,80,32,5,,1280,entropy,96.2453967000257,0.5142927240510587,77.85333432426981,1.0181869336229252,200.56
268,False,False,std,160,32,5,,1280,entropy,96.20934740755142,0.5809777782718123,77.99732447153005,0.8941280121891505,353.9
269,False,False,std,320,32,5,,1280,entropy,96.22478876870396,0.4509605783876103,78.30649665028082,0.6208599689371905,679.08
270,False,False,std,80,2,10,,1280,entropy,93.62900498701329,0.7101797221043028,73.91860872519563,1.1618711682982736,163.66
271,False,False,std,160,2,10,,1280,entropy,93.7114022331359,0.5878166609701927,73.89792646543579,0.49727937715578513,285.46
272,False,False,std,320,2,10,,1280,entropy,93.88136462167206,0.6155463825073307,73.87737161179356,0.7044629224869902,529.2
273,False,False,std,80,8,10,,1280,entropy,93.56718914977829,0.5556641726522009,73.81562211345515,1.255713089178242,164.03
274,False,False,std,160,8,10,,1280,entropy,93.76806210917536,0.5575972295689323,73.63001263444,0.7552450798343221,284.16
275,False,False,std,320,8,10,,1280,entropy,93.78865412703661,0.47915865443004785,73.98029452047523,0.5170809942581834,531.26
276,False,False,std,80,32,10,,1280,entropy,92.22295394671059,0.7852473201924135,73.8154097699258,0.3180851920123766,163.35
277,False,False,std,160,32,10,,1280,entropy,92.10449679914004,0.6369294594709948,73.7125930330088,1.0352824107155811,280.58
278,False,False,std,320,32,10,,1280,entropy,92.398051078495,0.5320211849415677,74.02155286823022,0.8806355458287319,520.81
279,False,False,std,80,2,20,,1280,entropy,75.56659080366424,1.0031394401519187,59.74438085935426,0.7028551931637583,116.43
280,False,False,std,160,2,20,,1280,entropy,75.87562888006634,1.3402619336072685,59.80621529510442,0.9302153363932196,198.34
281,False,False,std,320,2,20,,1280,entropy,75.72627177060853,1.3376411872877545,59.9092019068449,0.8870617861766991,350.18
282,False,False,std,80,8,20,,1280,entropy,75.62841061926436,1.2683284268099984,59.47653073141729,1.2666472657637078,116.4
283,False,False,std,160,8,20,,1280,entropy,75.64898937590856,0.9899908603644091,59.62086062832451,0.5057764701515058,195.36
284,False,False,std,320,8,20,,1280,entropy,75.8189690040269,1.153200217201349,60.25942008982131,1.0636797138505736,353.88
285,False,False,std,80,32,20,,1280,entropy,75.56143882083379,0.9510537790447815,59.68263136101585,1.3275119504644526,117.9
286,False,False,std,160,32,20,,1280,entropy,75.75202770639558,1.3707151038052363,59.8060878889868,0.9013085515017614,196.42
287,False,False,std,320,32,20,,1280,entropy,75.68505856020843,1.1852077011853333,60.05329822586981,1.071781847449247,351.8
